网页地址,项目位置,面积(公顷),供地方式,行业分类,成交价格(万元),下限,上限,约定交地时间,经度,纬度
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1e6e54f7-367c-48f8-94d8-2f0499d55859,经十四路以东、纬二十六路以南、纬二十四路以北,4.84259,挂牌出让,其它,1066,0.7,1.1,2014年5月21日,103.704094,36.540601
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=45384b6b-285c-4db5-ba20-276c961af1bf,经十四路以东、纬二十六路以南、纬二十四路以北,5.31466,挂牌出让,其它,1164,0.7,0,2014年5月21日,103.704094,36.540601
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b7c1ee81-4766-4cd1-ae7f-e3fec434ca58,经十四路以东、纬二十六路以南、纬二十四路以北,7.91333,挂牌出让,其它,1761,0.7,0,2014年5月21日,103.704094,36.540601
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e1b71748-96d8-4e79-b2ba-122a388ea442,经十四路至经十五支路,0.942383,协议出让,公共设施管理业,197.9004,,,2019年10月29日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0e97835b-75b6-4d5a-a166-34cf0f442f5d,经十五路以东、JK10#以南、JK11#以西、JK6#以北,4.8175,划拨,其它,1004.4418,1,3.5,2017年2月28日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9ce85a94-3db1-4f9a-b202-07df005fd03c,经十五路以东、JK6#以南、JK11#以西、纬三十路以北,4.92001,划拨,其它,1025.82,1,3.8,2017年2月28日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=67c5a326-c627-408f-b187-badbeb2b72ea,经十五路至经五十一路,12.989856,协议出让,公共设施管理业,2727.8698,,,2019年10月29日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=979bda41-d3d5-4879-aa5d-13d6786fef30,经十一路以东纬二十路以北，纬二十二路以南,18.55775,划拨,国家机构,2226.928,,2,2019年1月21日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7d6f8d39-ce2c-4895-96b1-f1f652cd54de,经十一支路以西，纬五支四路以北,1.32585,挂牌出让,房地产业,1011,1,4,2014年5月18日,103.682095,36.472343
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d994902f-f6e0-4bb4-819b-5bde7f492f8b,经四路以东、纬三路以南、经五路以西、纬五路以北,1.99787,挂牌出让,金属制品业,430,0.7,0,2015年12月25日,103.643262,36.479585
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=68c6905f-3138-43c1-9a0a-f7b85033e8db,经四路以东、纬三路以南、经五路以西、纬五路以北,10.87326,挂牌出让,金属制品业,2395,0.7,0,2015年12月25日,103.643262,36.479585
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7669bfc3-2288-43a5-8743-08df8f222904,经四十九路以东、货站北路以北,7.42737,挂牌出让,农业,983,0.7,0,2019年4月29日,103.727592,36.614166
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1009e971-98f2-4174-ba7d-2fdc844ae12a,经四十九路以东、经五十路以西、BZ12#路以北,11.37681,挂牌出让,邮政业,2558,0.7,0,2018年12月13日,103.727592,36.614166
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bc7cd3fb-13cb-426f-ba48-30379a9eda85,经四十九路以东、纬六十五路以南,11.06249,挂牌出让,农业,1635,0.7,0,2019年4月29日,103.741829,36.622834
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9cac996b-1217-4804-82b5-76ad307cd9f6,经四十九路至经五十路,2.474,协议出让,公共设施管理业,530.8241,,,2019年11月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7aba3570-9c33-406f-aa43-916f6f37a08c,经四十九以东、BZ12#路以南、经五十路以西、货运北路以北,3.22328,挂牌出让,畜牧业,722,0.7,0,2018年5月2日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=574bf2db-45d2-4735-9dac-41829bc47283,经四十三路以东、纬七十路以南、经四十四路以西,33.32863,划拨,房地产业,6949.027,1,3.2,2016年9月2日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=08df88a2-2309-4af4-b133-c7367ef92510,经四十五路以东、纬六十四路以南、货站北路以北,7.64279,挂牌出让,专用设备制造业,1050,0.7,0,2015年12月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e15398aa-ed0d-431e-8f31-1ab866f3f220,经四十五路以东、纬五十路以北、BZ19#路以西,2.88319,挂牌出让,制造业,647,0.7,,2019年6月10日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6cd93fc0-1701-4c77-9e32-f808c63c62b7,经四十五路至BZ13#路,4.35151,协议出让,房地产业,913.8125,,,2020年4月28日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2c462dee-02d2-491d-b83b-1541e4b35d53,经五十路以东、松花江街（纬六十五路）以南、经五十一路以西、淮河大道（货站北路）以北,54.80821,挂牌出让,汽车制造,12238,0.7,0,2017年9月29日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b4a70e51-831c-4bb0-94c7-5fe3e5a132b6,经五十路以西、BZ24#路以南、经四十九路以东、纬六十五路以北,35.8273,挂牌出让,农业,7990,0.7,0,2018年8月30日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c7f67cab-0316-4d89-8b0e-ba62114f501e,经一路以东、纬七路以南、经二路以西、南绕城以北,70.33677,挂牌出让,其他服务业,51955,0,1.5,2016年9月10日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=563d52ee-0946-4463-a21e-2421df310ff6,经一路以东、纬五十一以北、BW1#路以西,16.82834,挂牌出让,交通运输、仓储和邮政业,3751,0.8,,2019年6月26日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4e3d07b2-d5a0-4f24-83ac-e0e0dd9611f3,经一路以西、纬七路以南,1.30639,挂牌出让,文化、体育和娱乐业,2171,,2,2019年12月21日,103.621587,36.469647
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=78194e8c-c792-448e-b93f-f90f171c26d1,经一路至BW1#,2.93267,协议出让,公共设施管理业,615.888,,,2019年11月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8d19110a-0992-4b41-af26-e623c31152b7,经一路至经七路,4.23258,协议出让,房地产业,888.8374,,,2020年4月28日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=47327fb4-be78-4d28-a359-19cbc1eeb5d5,经一路至经十二路,51.2493,协议出让,房地产业,10762.2992,,,2020年4月28日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3dc4691e-c143-497e-ba25-89d36bcd850a,九合镇九合村，、东、西、南、北均以实际控制线为界。,0.15053,挂牌出让,批发业,100.98,0,2,2018年3月26日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d35ff02b-4af4-4620-b6de-d07e5ce89081,九合镇九合村，北与G14221号宗地相毗邻，东、西、南均以实际控制线为界。,3.0623,挂牌出让,批发业,617.3777,0,2,2015年4月30日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=821f5002-31e6-4137-96df-78d201fdafba,九合镇九合村，北与G14227号宗地相毗邻，东、西、南均以实际控制线为界。,3.83842,挂牌出让,批发业,590.2662,0,1.5,2015年4月30日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5d9bf8ca-be77-4b30-81ee-471be6aff51a,九合镇九合村，东、北均以荒山为界，西、南均以规划道路为界。,3.51124,挂牌出让,文教体育用品制造业,661.18,0.7,1.2,2019年8月1日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5bbb827c-d9e7-4aa1-be27-4fab8e0b9644,九合镇九合村，东、南、西、北均以实际控制线为界,0.02573,挂牌出让,批发业,18.09,0,2,2018年3月26日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8cba9e71-a3a1-4b86-a1ad-4530162c545e,九合镇九合村，东、南均以荒山为界，西、北均以规划道路为界。,2.93502,挂牌出让,文教体育用品制造业,552.75,0.7,1.2,2019年8月1日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ff3d94f8-f551-42e2-978e-c9c0907634d6,九合镇九合村，东、西、南、北均以实际 控制线为界,0.71718,协议出让,零售业,478.731,0,1.5,2016年8月8日,103.836033,36.05478
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=db6f7036-c0ba-4914-9422-bb0d9ccb6e28,九合镇九合村，东、西、南、北均以实际控制线为界,6.727533,挂牌出让,其它,161.4608,0.6,1.1,2013年4月1日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ca78cb9d-37ab-4b57-b835-2e452593bd68,九合镇九合村，东、西、南、北均以实际控制线为界,0.45802,协议出让,零售业,207.9166,0,1.5,2016年9月8日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0ad6f108-eaeb-4f64-a186-aa9b4d664462,九合镇九合村，东、西、南、北均以实际控制线为界,1.5876,挂牌出让,批发业,231.4638,0,2,2015年4月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bfe14b3f-b603-498a-8ec1-a6ea092299cd,九合镇九合村，东、西、南、北均以实际控制线为界,1.13754,协议出让,零售业,759.3035,0,1.5,2016年8月8日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=10c6c64e-8a98-47f7-ac87-c4ba480ae001,九合镇九合村，东、西、南、北均以实际控制线为界,4.12066,挂牌出让,批发业,948.0428,0,2,2015年4月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fadcace0-d3cc-4210-b19b-7735ad3212a0,九合镇九合村，东、西、南、北均以实际控制线为界。,0.01944,协议出让,零售业,9.34,0,2,2017年8月20日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e2602493-d0cb-47f3-a7b6-c40b131a8861,九合镇九合村，东、西、南、北均以实际控制线为界。,2.3209,挂牌出让,批发业,111.4048,,2,2015年4月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1a926025-68fa-4fcb-b1ab-0be21ed46caa,九合镇九合村，东、西、南、北均以实际控制线为界。,0.36249,协议出让,零售业,174.35,1.6,0,2017年8月20日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=52d5d814-c8a7-4edb-8e38-da146f45f615,九合镇九合村，东、西、南、北均以实际控制线为界。,3.65466,挂牌出让,批发业,175.424,0,1.5,2015年4月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c4abbda1-c71b-4ee2-bc17-002747dabb54,九合镇九合村，东、西、南、北均以实际控制线为界。,3.9108,挂牌出让,批发业,187.7184,,2,2015年4月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fe401a6b-3350-4264-9546-6bdfe3fbb629,九合镇九合村，东、西、南、北均以实际控制线为界。,8.5219,挂牌出让,其它,204.5264,0.6,1.5,2013年9月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2d4a2d93-bbf2-4258-b286-f0271b797cd7,九合镇九合村，东、西、南、北均以实际控制线为界。,4.43391,挂牌出让,批发业,212.8288,,1.5,2015年4月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=454041da-9caf-4c02-954b-e8bdd64967e8,九合镇九合村，东、西、南、北均以实际控制线为界。,0.75368,协议出让,零售业,362.05,0,1.6,2017年8月21日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=076fdc1c-e861-4075-b28b-4fbc46b22e45,九合镇九合村，东、西、南、北均以实际控制线为界。,2.81964,挂牌出让,批发业,460.1993,0,2,2015年4月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ee77d3e9-d2ec-4735-8b42-923a9e0565d2,九合镇九合村，东、西、南、北均以实际控制线为界。,5.66496,挂牌出让,卫生,540.754,0.7,1.1,2015年6月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bae2fa16-86c7-4ae4-888d-52d8cbb54a82,九合镇九合村，东、西、南、北均以实际控制线为界。,7.4827,挂牌出让,批发业,741.529,,1.5,2015年4月30日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ab212200-d5fe-43c0-9899-1791c86c63e5,九合镇九合村，东邻兰海高速公路、南邻佳裕石化设备公司用地，西、北均以实际控制线为界,0.995533,挂牌出让,其它,31.3593,0.6,1.1,2013年4月1日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cef6423e-7021-4d4a-9816-1cd2f1021f48,九合镇九合村，东邻兰海高速公路、西以兰州市政建设集团沥青混泥土拌合站用地为界，南、北均以实际控制线为界,0.5922,挂牌出让,化学纤维制造业,88.83,0.6,1.1,2013年3月31日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c61eab97-8d47-41ad-a992-878c6876f545,九合镇九合村，东与兰海高速延伸道路相毗邻、西、南、北均以实际控制线为界,4.6835,挂牌出让,仓储业,1088.9215,,2,2013年10月31日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ba19bac0-cc74-4625-96ab-78570cbb374d,九合镇九合村，具体位置以实际控制线为界,0.29263,协议出让,批发业,166.858,0,3,2016年7月5日,103.590974,36.217434
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3952d77b-499a-4206-9686-d27aa3cbdaaa,九合镇九合村，南以甘肃新联友食品冷藏股份有限公司为界，东与甘肃蓝天伟业沥青储备库相毗邻，西、北均以实际控制线为界。,0.77016,挂牌出让,批发业,36.9664,,3,2015年5月31日,103.591689,36.17279
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=25cd13a3-84d2-4501-89ce-d56501f3ba24,九合镇九合村，南与G14222号宗地相毗邻，东、西、北均以实际控制线为界。,0.944,挂牌出让,批发业,189.4311,,2,2015年4月30日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e4fc10f0-d0be-4ad1-aa52-9877ad47a117,九合镇九合村。东、西、南、北均以实际控制线为界。,8.70644,挂牌出让,批发业,417.92,0.5,1,2015年6月30日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=236b329b-96f7-4b67-b69b-6720ffee78ba,九合镇九合村黄羊头，东、西、南、北均以实际控制线为界。,1.96459,挂牌出让,金属制品业,134.5848,,1.5,2015年6月30日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ec9255fa-e539-4494-a4bf-2e95232b1504,九合镇九合村兰海高速公路以西，东、南、北均以实际控制线为界。,9.1258,挂牌出让,仓储业,438.1,0.6,1.1,2013年1月16日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7509dab9-2410-4c9c-9bc2-5b35124fb010,九合镇九合村圈湾沟，东、西、南、北均以实际控制线为界,1.3779,挂牌出让,仓储业,33.0688,0.6,1.5,2013年6月30日,,
